label,nb_universites
SAINT-JULIEN-DE-LAMPON,1
CÉNAC-ET-SAINT-JULIEN,1
MARCILLAC-SAINT-QUENTIN,1
NÉGRONDES,1
LIMEYRAT,1
SAINT-BARTHÉLEMY-DE-BELLEGARDE,1
EYZERAC,1
NANTHEUIL,1
SAINT-JEAN-DE-CÔLE,1
SAINT-MARTIN-DE-FRESSENGEAS,1
ANGUILCOURT-LE-SART,1
MONTCARET,1
DOUVILLE,1
AMIFONTAINE,1
SAINT-LAURENT-DES-HOMMES,1
ANTONNE-ET-TRIGONANT,1
SAINT-MARTIN-DE-GURSON,1
EYGURANDE-ET-GARDEDEUIL,1
PONTARION,1
MONESTIER,1
SAINT-GOBERT,1
AZERABLES,1
SINGLEYRAC,1
MERCIN-ET-VAUX,1
GINESTET,1
MARLE,1
BEAURONNE,1
CHANTÉRAC,1
DOUZILLAC,1
SAUSSIGNAC,1
MONBAZILLAC,1
AURIAC-DU-PÉRIGORD,1
EVERGNICOURT,1
SAINT-CYBRANET,1
LAMONZIE-MONTASTRUC,1
SAINT-NEXANS,1
BOURDEILLES,1
LIMEUIL,1
PAUNAT,1
ERLON,1
BARZY-EN-THIÉRACHE,1
AUBAS,1
LA NEUVILLE-SUR-OUDEUIL,1
PRUNIERS,1
VAL-FOUZON,1
SCHORBACH,1
RISOUL,1
THORAME-HAUTE,1
ALLOS,1
TRÉZELLES,1
REYERSVILLER,1
SANRY-LÈS-VIGY,1
SAINT-JURE,1
SORBEY,1
SANRY-SUR-NIED,1
LEMUD,1
GORZE,1
ROSBRUCK,1
BROUVILLER,1
GUESSLING-HÉMERING,1
LESQUIELLES-SAINT-GERMAIN,1
CAPPEL,1
WOELFLING-LÈS-SARREGUEMINES,1
VITTERSBOURG,1
WATIGNY,1
BETTBORN,1
KAPPELKINGER,1
LIXHEIM,1
HAUCONCOURT,1
DEVESSET,1
GUEBENHOUSE,1
ZOUFFTGEN,1
ADELANGE,1
LA ROCHE-BERNARD,1
SAINT-JACUT-LES-PINS,1
LA TRINITÉ-PORHOËT,1
MÉRENS-LES-VALS,1
LARMOR-BADEN,1
HÉMILLY,1
MANY,1
OBERDORFF,1
AUVILLERS-LES-FORGES,1
TROMBORN,1
GUERMANGE,1
LE BÉAGE,1
BUHL-LORRAINE,1
SAULCES-MONCLIN,1
VIEL-SAINT-REMY,1
ROUPELDANGE,1
OTTONVILLE,1
MOMERSTROFF,1
ROUVROY-SUR-AUDRY,1
GOMELANGE,1
CONDÉ-NORTHEN,1
THIN-LE-MOUTIER,1
ALSTING,1
BERTRANGE,1
DONNEMENT,1
DIESEN,1
CHARRIN,1
DEVAY,1
DUN-SUR-GRANDRY,1
SOUGY-SUR-LOIRE,1
SAINT-MAURICE-LÈS-CHÂTEAUNEUF,1
VILLE-LANGY,1
BILLY-SUR-OISY,1
BOURGVILAIN,1
CHAMPLEMY,1
LASCAZÈRES,1
BAGUER-PICAN,1
CHERRUEIX,1
TRANS-LA-FORÊT,1
DONZY,1
SAINT-GEORGES-DE-GRÉHAIGNE,1
LA CELLE-SUR-LOIRE,1
LA MARCHE,1
MOLLANS-SUR-OUVÈZE,1
BARDENAC,1
VARENNES-LÈS-MÂCON,1
DOMMARTIN-LÈS-CUISEAUX,1
LAIVES,1
BOSJEAN,1
FAILLY,1
WILLERWALD,1
RONCOURT,1
LONGEVILLE-LÈS-SAINT-AVOLD,1
COIN-LÈS-CUVRY,1
ANCY-DORNOT,1
SIERCK-LES-BAINS,1
AMANVILLERS,1
ILLANGE,1
FARSCHVILLER,1
FALCK,1
JOUY-AUX-ARCHES,1
GRAVELOTTE,1
METTING,1
BARST,1
OZOLLES,1
DIFFEMBACH-LÈS-HELLIMER,1
MONCEAU-SUR-OISE,1
RUSSANGE,1
SAINT-MARTIN-DE-BAVEL,1
DOLVING,1
VANY,1
VARENNES-SAINT-SAUVEUR,1
MONTRET,1
CHEMINOT,1
MANOM,1
BRIENNE-LE-CHÂTEAU,1
HERBISSE,1
CREVANT,1
CHÂTELUS-MALVALEIX,1
SAINT-GEORGES-LE-FLÉCHARD,1
VOUTRÉ,1
SAINT-FÉLIX-DE-VILLADEIX,1
SAINT-AGNE,1
CHÂTILLON-SUR-COLMONT,1
BANEUIL,1
HAMBERS,1
MONTFERRAND-DU-PÉRIGORD,1
LAVAVEIX-LES-MINES,1
MAINSAT,1
LARCHAMP,1
PLACÉ,1
SAINT-PIERRE-DES-LANDES,1
ASTILLÉ,1
CHAMPGENÉTEUX,1
CHÂTELAIN,1
MARCILLÉ-LA-VILLE,1
LOURDOUEIX-SAINT-PIERRE,1
BOUXIÈRES-AUX-CHÊNES,1
ERROUVILLE,1
CHÉNÉRAILLES,1
EULMONT,1
FLIREY,1
SAINT-GEORGES-BUTTAVENT,1
SAINT-AIGNAN-DE-COUPTRAIN,1
SACÉ,1
POISSONS,1
COLOMBEY LES DEUX EGLISES,1
PERRANCEY-LES-VIEUX-MOULINS,1
GRAFFIGNY-CHEMIN,1
DOULEVANT-LE-CHÂTEAU,1
HYÉMONDANS,1
CUREL,1
SOMMEVOIRE,1
FRAMBOUHANS,1
BRETHENAY,1
BIESLES,1
ANDELOT-BLANCHEVILLE,1
MOULAY,1
CLEFMONT,1
IS-EN-BASSIGNY,1
CUSE-ET-ADRISANS,1
CHARMAUVILLERS,1
COULAURES,1
LA BAZOGE-MONTPINÇON,1
BOUCHAMPS-LÈS-CRAON,1
ALLES-SUR-DORDOGNE,1
CONTEST,1
JAVRON-LES-CHAPELLES,1
FOUG,1
MÉNIL-LA-TOUR,1
LE HÉZO,1
MONCEL-LÈS-LUNÉVILLE,1
AVRIL,1
DOMÈVRE-EN-HAYE,1
QUINS,1
STAINVILLE,1
LOISEY,1
MAXEY-SUR-VAISE,1
RIGNY-LA-SALLE,1
GEVILLE,1
SOUILLY,1
CAMJAC,1
AMBLY-SUR-MEUSE,1
DOMBASLE-EN-ARGONNE,1
BÉTHELAINVILLE,1
LHUÎTRE,1
MONTIERS-SUR-SAULX,1
JASSEINES,1
ANCEMONT,1
HOUDELAINCOURT,1
ALLIBAUDIÈRES,1
SAINT-BENOIST-SUR-VANNE,1
HAIRONVILLE,1
ORIGNY-LE-SEC,1
GUELTAS,1
SAUVETERRE-DE-ROUERGUE,1
ROVILLE-DEVANT-BAYON,1
VANDIÈRES,1
SARROUX - SAINT JULIEN,1
MONT-SUR-MEURTHE,1
SAINT-JULIEN-LÈS-GORZE,1
SOMMERVILLER,1
SORNÉVILLE,1
MOUTIER-MALCARD,1
PLOUNÉVEZ-QUINTIN,1
TREMBLECOURT,1
UGNY,1
VANDELAINVILLE,1
XIROCOURT,1
TANTONVILLE,1
SAINTE-JULIETTE-SUR-VIAUR,1
MERCOEUR,1
SAINT-JULIEN-AUX-BOIS,1
MONCEAUX-SUR-DORDOGNE,1
MONTAUVILLE,1
NANÇAY,1
BEDENAC,1
SOUSMOULINS,1
LA CHAPELLE-LAURENT,1
DIENNE,1
SAINT-PONCY,1
SAINT-ANDRÉ-LA-CÔTE,1
BRETAGNE-DE-MARSAN,1
PARIGNY-LES-VAUX,1
WARLUS,1
CROUTOY,1
HAUTEFONTAINE,1
BOUILLANCOURT-EN-SÉRY,1
PIERREFONDS,1
HUPPY,1
RETHONDES,1
SAINT-CHRIST-BRIOST,1
LICOURT,1
VILLERS-CARBONNEL,1
VENDEUIL-CAPLY,1
VAUCIENNES,1
GOINCOURT,1
BIACHES,1
THENNES,1
MORISEL,1
MÉZIÈRES-EN-SANTERRE,1
GENTELLES,1
COTTENCHY,1
NIVILLERS,1
CACHY,1
TILLÉ,1
ANGICOURT,1
LA CHAUSSÉE-TIRANCOURT,1
NEUVILLE-BOSC,1
IVRY-LE-TEMPLE,1
LALANDELLE,1
SAINT-LÉGER-EN-BRAY,1
RAINNEVILLE,1
BERTANGLES,1
PROVILLE,1
LUCHEUX,1
HUMBERCOURT,1
BERNEUIL-EN-BRAY,1
LE MONT-SAINT-ADRIEN,1
SAINT-GERMAIN-LA-POTERIE,1
PERNOIS,1
HÉRISSART,1
FONTAINE-SUR-SOMME,1
BETZ,1
ERONDELLE,1
AUCHY-LA-MONTAGNE,1
FONTAINE-BONNELEAU,1
FRANCASTEL,1
LUCHY,1
FRESNE-LÉGUILLON,1
SAIGNEVILLE,1
SERANS,1
TRIE-LA-VILLE,1
VISMES,1
CAUFFRY,1
ELINCOURT-SAINTE-MARGUERITE,1
LABASTIDE-SAINT-GEORGES,1
BLAINCOURT-LÈS-PRÉCY,1
BERD'HUIS,1
ECORCEI,1
FRICOURT,1
AVELUY,1
ESSAY,1
LA LANDE-PATRY,1
SAINT-MARTIN-DE-SAINT-MAIXENT,1
LONRAI,1
MONTILLY-SUR-NOIREAU,1
MONTSECRET-CLAIREFOUGÈRE,1
SAINT-POMPAIN,1
LARGEASSE,1
ASSAIS-LES-JUMEAUX,1
AMURÉ,1
LE VANNEAU-IRLEAU,1
SAINT-HILAIRE-LE-CHÂTEL,1
SAINTE-HONORINE-LA-GUILLAUME,1
PLAINE-D'ARGENSON,1
SAINT-MARS-D'EGRENNE,1
SAINTE-SCOLASSE-SUR-SARTHE,1
LA SELLE-LA-FORGE,1
MACÉ,1
SAINTE-GAUBURGE-SAINTE-COLOMBE,1
SAINT-OUEN-SUR-ITON,1
ANTILLY,1
BREUIL-LE-VERT,1
MORLINCOURT,1
LITZ,1
MONTREUIL-SUR-BRÊCHE,1
PUITS-LA-VALLÉE,1
VILLERS-SAINT-SÉPULCRE,1
LE HAMEL,1
HANNACHES,1
ANTHEUIL-PORTES,1
MARGNY-SUR-MATZ,1
MONCHY-HUMIÈRES,1
EVE,1
PORQUÉRICOURT,1
CUISE-LA-MOTTE,1
FRANVILLERS,1
CARLEPONT,1
DAOURS,1
VILLERS-SAINT-FRAMBOURG-OGNON,1
BONNEUIL-LES-EAUX,1
PLAILLY,1
VILLE-SUR-ANCRE,1
OVILLERS-LA-BOISSELLE,1
FROISSY,1
MOGNEVILLE,1
CAPPELLE-EN-PÉVÈLE,1
TRESSIN,1
STAPLE,1
RUBEMPRÉ,1
BEAUREPAIRE-SUR-SAMBRE,1
BERTHEN,1
BORRE,1
BOUSSIÈRES-SUR-SAMBRE,1
BOUVINES,1
PUYCELSI,1
CROCHTE,1
EMERCHICOURT,1
ENGLOS,1
FAYSSAC,1
ENNEVELIN,1
OXELAËRE,1
PREUX-AU-BOIS,1
ESCARMAIN,1
ESCOUSSENS,1
ESTOURMEL,1
MONTFA,1
MAZINGHIEN,1
CUQ,1
MONCEAU-SAINT-WAAST,1
MARQUILLIES,1
MONTIGNY-EN-CAMBRÉSIS,1
NOYELLES-SUR-SAMBRE,1
MÉZENS,1
ITZAC,1
BEAUMONT-EN-CAMBRÉSIS,1
CHÂTILLON-EN-BAZOIS,1
RAVEAU,1
SAINT-LAURENT-L'ABBAYE,1
TRONSANGES,1
AMBRES,1
LA FERMETÉ,1
PEYROLE,1
BUSQUE,1
SAINT-BENIN-D'AZY,1
URZY,1
CUQ-TOULZA,1
MONTIGNY-EN-MORVAN,1
VIRAC,1
VEILHES,1
VANDENESSE,1
CARNIÈRES,1
AIBES,1
SAINT-JULIEN-DU-PUY,1
MONTDRAGON,1
AWOINGT,1
BANTIGNY,1
LOMBERS,1
LAUTREC,1
SAINT-BLIMONT,1
LE CROTOY,1
TULLY,1
EPLESSIER,1
VILLE-LE-MARCLET,1
MIRAUMONT,1
YVRENCH,1
PISSY,1
TOUTENCOURT,1
MORVILLERS-SAINT-SATURNIN,1
LÉCLUSE,1
QUÉRÉNAING,1
GAUVILLE,1
LEDERZEELE,1
HAUT-LIEU,1
MARPENT,1
LE FAVRIL,1
ESQUELBECQ,1
SAINT-AUBERT,1
GOEULZIN,1
NEUVILLY,1
BOSQUEL,1
VRED,1
FONTAINE-AU-PIRE,1
VERPILLIÈRES,1
EPAGNE-EPAGNETTE,1
AILLY-LE-HAUT-CLOCHER,1
ESMERY-HALLON,1
MAREUIL-CAUBERT,1
PICQUIGNY,1
REUMONT,1
OOST-CAPPEL,1
RIEUX-EN-CAMBRÉSIS,1
SAINT-RIQUIER,1
TOURS-EN-VIMEU,1
ROUCOURT,1
SAINTE-MARIE-CAPPEL,1
SAINT-SYLVESTRE-CAPPEL,1
SALESCHES,1
SOCX,1
STRAZEELE,1
PUCHEVILLERS,1
TEMPLEMARS,1
LE PLESSIER-ROZAINVILLERS,1
OUST-MAREST,1
UXEM,1
VENDEVILLE,1
WAMBAIX,1
CAMBRON,1
WINNEZEELE,1
FORT-MAHON-PLAGE,1
ZEGERSCAPPEL,1
ECHENAY,1
CORMICY,1
LIVRY-LOUVERCY,1
MASLIVES,1
ADON,1
RENUNG,1
VIELLE-TURSAN,1
LOSSE,1
BASCONS,1
LE CROZET,1
CASTANDET,1
CACHEN,1
SEYRESSE,1
TÉTHIEU,1
CHAMPOLY,1
SAINT-MARTIN-DE-HINX,1
MARCHENOIR,1
EPUISAY,1
GAREIN,1
HABAS,1
SAINT-ANDRÉ-DE-SEIGNANX,1
POYANNE,1
SAMADET,1
ORX,1
AREINES,1
AVERDON,1
MARCILLY-EN-BEAUCE,1
BATILLY-EN-GÂTINAIS,1
MESSANGES,1
ONDREVILLE-SUR-ESSONNE,1
LE FRÊCHE,1
LAJOUX,1
BÉNAMÉNIL,1
LAFERTÉ-SUR-AMANCE,1
RAVILLOLES,1
VILLE-SUR-TOURBE,1
PICAUVILLE,1
MENOTEY,1
CRESSIA,1
COURLAOUX,1
LOULLE,1
OUSSE-SUZAN,1
NASSIET,1
ONARD,1
SAINT-GEORGES-DE-ROUELLEY,1
SAINT-LAURENT-DE-MURET,1
GAMARDE-LES-BAINS,1
LA SAUVETAT-DU-DROPT,1
VILLENEUVE-DE-DURAS,1
ARSAGUE,1
DURAVEL,1
CASTAIGNOS-SOUSLENS,1
DÉGAGNAC,1
LA MAROLLE-EN-SOLOGNE,1
SAINT-JULIEN-DE-CHÉDON,1
SUSVILLE,1
TROO,1
SAINT-HAON-LE-VIEUX,1
SAINT-LAURENT-LA-CONCHE,1
VÉZELIN-SUR-LOIRE,1
SAINT-PAUL-EN-CORNILLON,1
SALT-EN-DONZY,1
LA TOUR-EN-JAREZ,1
UNIAS,1
COMBRE,1
SOLFÉRINO,1
SAINT-HILAIRE-SOUS-CHARLIEU,1
TRELINS,1
ESCOURCE,1
COMMELLE-VERNAY,1
ROZIER-EN-DONZY,1
SAINT-PRIEST-LA-PRUGNE,1
SAINT-JEAN-SAINT-MAURICE-SUR-LOIRE,1
SAINT-MAURICE-EN-GOURGOIS,1
VISSAC-AUTEYRAC,1
PINOLS,1
SAUGNACQ-ET-MURET,1
ARSAC-EN-VELAY,1
BALANOD,1
CHASPUZAC,1
SAINT-CYR-DE-VALORGES,1
SAINT-BARTHÉLEMY-LESTRA,1
LÉZIGNEUX,1
CHAMPDIEU,1
VERNOU-EN-SOLOGNE,1
VOUZON,1
YVOY-LE-MARRON,1
CHISSAY-EN-TOURAINE,1
MOISY,1
DHUIZON,1
RENAY,1
LA BÉNISSON-DIEU,1
BURDIGNES,1
CHALAIN-LE-COMTAL,1
CREMEAUX,1
JARNOSSE,1
ECOCHE,1
FARNAY,1
CÈRE,1
RÉGNY,1
SAINTE-AGATHE-LA-BOUTERESSE,1
NERVIEUX,1
PARIGNY,1
PRÉCIEUX,1
MARGERIE-CHANTAGRET,1
NÉRONDE,1
GRANDE-RIVIÈRE CHÂTEAU,1
MORBIER,1
LONGCHAUMOIS,1
MARTIGNA,1
FLESQUIÈRES,1
EPPE-SAUVAGE,1
DIMONT,1
BRIÉ-ET-ANGONNES,1
LA BUISSIÈRE,1
ENGINS,1
CRÈVECOEUR-SUR-L'ESCAUT,1
LIEUDIEU,1
LONGECHENAL,1
MILLAY,1
MASSIEU,1
MOISSIEU-SUR-DOLON,1
CHANTENAY-SAINT-IMBERT,1
SAINT-ANDRÉ-EN-MORVAN,1
MURIANETTE,1
NOTRE-DAME-DE-COMMIERS,1
MONTSAUCHE-LES-SETTONS,1
EPIRY,1
PISIEU,1
PRESSINS,1
QUAIX-EN-CHARTREUSE,1
BRINON-SUR-BEUVRON,1
HOTTVILLER,1
ARTANNES-SUR-INDRE,1
CHANNAY-SUR-LATHAN,1
CINAIS,1
RILLÉ,1
PAUDY,1
PISSELEU,1
DARGIES,1
SARNOIS,1
PAILLENCOURT,1
CERELLES,1
PERNAY,1
AUTRÈCHE,1
THUN-L'EVÊQUE,1
SAVIGNÉ-SUR-LATHAN,1
SAINT-GERMAIN-SUR-VIENNE,1
CORMERY,1
MONTREUIL-EN-TOURAINE,1
DOURLERS,1
SAINT-NICOLAS-DE-BOURGUEIL,1
SACHÉ,1
WALLERS-EN-FAGNE,1
VILLERS-PLOUICH,1
LESDAIN,1
SONZAY,1
CLÉRÉ-LES-PINS,1
VILLAINES-LES-ROCHERS,1
ROCHE,1
GONDREXANGE,1
SAINT-BUEIL,1
VILLEVIEUX,1
CHOISEY,1
GENDREY,1
CENSEAU,1
MIGNOVILLARD,1
NOZEROY,1
PORT-LESNEY,1
LE DESCHAUX,1
LONGWY-SUR-LE-DOUBS,1
COSGES,1
LARNAUD,1
LE CROISTY,1
FRAISANS,1
GEVINGEY,1
MONTMIREY-LA-VILLE,1
BUZY-DARMONT,1
BAVERANS,1
PONT-DE-POITTE,1
CHARCHILLA,1
CHENEVIÈRES,1
NONHIGNY,1
LEINTREY,1
LANEUVEVILLE-AUX-BOIS,1
BIARNE,1
DAMPIERRE,1
SAINT-CASSIEN,1
BAERENTHAL,1
SAINT-HILAIRE-DU-ROSIER,1
SAINT-JEAN-DE-SOUDAIN,1
SAINT-PAUL-D'IZEAUX,1
SAINT-PIERRE-DE-BRESSIEUX,1
SAINT-PIERRE-DE-CHÉRENNES,1
SAINT-ROMAIN-DE-SURIEU,1
SUCCIEU,1
TÊCHE,1
PHILIPPSBOURG,1
VAULNAVEYS-LE-BAS,1
AGNIN,1
PETIT-NOIR,1
MURINAIS,1
LANVÉNÉGEN,1
SAINT-CARADEC-TRÉGOMEL,1
CLONAS-SUR-VARÈZE,1
MIZOËN,1
LOMBARD,1
DOMBLANS,1
AROMAS,1
CIZE,1
MONNET-LA-VILLE,1
ALLÈGRE,1
SAINT-VICTOR-DE-MORESTEL,1
VÉSIGNEUL-SUR-MARNE,1
PRÉCEY,1
ECUILLÉ,1
SAINT-MARTIN-DU-FOUILLOUX,1
SAINT-JEAN-DE-MARUÉJOLS-ET-AVÉJAN,1
AUBIGNÉ-SUR-LAYON,1
DÉNEZÉ-SOUS-DOUÉ,1
PLOUNÉVÉZEL,1
PLOUYÉ,1
ANTOIGNÉ,1
VARENNES-SUR-LOIRE,1
BRASPARTS,1
JUVARDEIL,1
THORIGNÉ-D'ANJOU,1
LES ULMES,1
KERGLOFF,1
MAZIÈRES-EN-MAUGES,1
CHALLAIN-LA-POTHERIE,1
MARCÉ,1
SAINT-RIVOAL,1
SAINT-CLÉMENT-DE-LA-PLACE,1
LA CHAISE-BAUDOUIN,1
LE GRAND-CELLAND,1
L'ETANG-BERTRAND,1
CORAY,1
VEBRON,1
VIALAS,1
SAINT-FLOUR-DE-MERCOIRE,1
PUYMICLAN,1
SALLES-SUR-GARONNE,1
SAINT-MAMET,1
MONTAGNAC-SUR-LÈDE,1
SAINT-JULIEN-SUR-GARONNE,1
POINTIS-DE-RIVIÈRE,1
SAUVETERRE-LA-LÉMANCE,1
BEAUVILLE,1
TRÉMONS,1
LE TEMPLE-SUR-LOT,1
MONTIGNAC-DE-LAUZUN,1
PINEL-HAUTERIVE,1
SAINT-MICHEL-DE-DÈZE,1
ANTAGNAC,1
BOURRAN,1
BUZET-SUR-BAÏSE,1
DURANCE,1
LUSIGNAN-PETIT,1
MARTRES-DE-RIVIÈRE,1
MOLIÈRES-SUR-CÈZE,1
GAGNIÈRES,1
POUDENAS,1
SAINT-ANDRÉ-CAPCÈZE,1
COURTILS,1
MAILLEBOIS,1
BELLEVUE-LA-MONTAGNE,1
SAINT-AUBIN-DES-PRÉAUX,1
LA LANDE-D'AIROU,1
DONVILLE-LES-BAINS,1
DANGY,1
RÉVILLE,1
CAMBERNON,1
CHAINTRIX-BIERGES,1
GAYE,1
PLEURS,1
SAINTE-JALLE,1
AUMÉNANCOURT,1
CURNIER,1
CRUGNY,1
LA VEUVE,1
SAINT-ETIENNE-AU-TEMPLE,1
ATHIS,1
MATOUGUES,1
LA CHAPELLE-EN-VERCORS,1
SAINT-AMAND-SUR-FION,1
GERMAINE,1
SAINT-MAURICE-COLOMBIER,1
MONTANDON,1
AMBONNAY,1
LE GAULT-SOIGNY,1
BLAINVILLE-SUR-MER,1
SAINT-MARTIN-EN-VERCORS,1
SÉDERON,1
LE PARC,1
YQUELON,1
COUVILLE,1
LE MESNIL-AU-VAL,1
TEURTHÉVILLE-HAGUE,1
BRICQUEBOSQ,1
SAINT-GERMAIN-LE-GAILLARD,1
NÉHOU,1
DRAGEY-RONTHON,1
TAMERVILLE,1
BOURGUENOLLES,1
SAINT-SENIER-SOUS-AVRANCHES,1
TIREPIED-SUR-SÉE,1
LE VAL-SAINT-PÈRE,1
CERISY-LA-SALLE,1
CRUCEY-VILLAGES,1
QUETTEHOU,1
VASSIEUX-EN-VERCORS,1
BACILLY,1
GRAIGNES-MESNIL-ANGOT,1
SAINT-VAAST-LA-HOUGUE,1
RONCEY,1
LESSAY,1
CIERP-GAUD,1
MANCIET,1
LACAPELLE-BIRON,1
ORBESSAN,1
PUCEUL,1
SAINT-QUENTIN-SUR-INDROIS,1
LOCHÉ-SUR-INDROIS,1
MANTHELAN,1
THIMORY,1
VIEILLES-MAISONS-SUR-JOUDRY,1
VIGLAIN,1
LA CELLE-SAINT-AVANT,1
LES CHOUX,1
SAINT-GONDON,1
BACCON,1
MARIGNY-LES-USAGES,1
SAINT-CHRISTOPHE-SUR-LE-NAIS,1
CERCOTTES,1
RILLY-SUR-VIENNE,1
MIGNERETTE,1
CHANTECOQ,1
ROZOY-LE-VIEIL,1
MARCÉ-SUR-ESVES,1
BOISSEAUX,1
BRIDORÉ,1
CHÂTILLON-SUR-LOIRE,1
POILLY-LEZ-GIEN,1
NOUÂTRE,1
LA REMAUDIÈRE,1
SEPMES,1
SAINT-ETIENNE-LARDEYROL,1
MONLET,1
VAZEILLES-LIMANDRE,1
VALBONNAIS,1
VERNASSAL,1
BLANZAC,1
CHASPINHAC,1
ROCHE-EN-RÉGNIER,1
SAINT-ANDRÉ-DE-CHALENCON,1
BLESLE,1
LORLANGES,1
SAINT-JULIEN-DU-PINET,1
LA BALME-LES-GROTTES,1
VALS-PRÈS-LE-PUY,1
LAUSSONNE,1
SAINT-ROMAIN-DE-JALIONAS,1
SAINT-LAURENT-EN-BEAUMONT,1
SAINT-JEAN-D'HÉRANS,1
CHEIX-EN-RETZ,1
SAINT-HILAIRE-DE-BRENS,1
NOTRE-DAME-DE-VAULX,1
NANTES-EN-RATIER,1
MOTTIER,1
AUTRUY-SUR-JUINE,1
SAINT-SENOCH,1
VILLORCEAU,1
COCUMONT,1
MADAILLAN,1
TALAIS,1
SAINT-MICHEL-DE-CASTELNAU,1
VERTEUIL-D'AGENAIS,1
LUCMAU,1
SÉNESTIS,1
ESTANG,1
MEILHAN-SUR-GARONNE,1
CASTELNAU D'AUZAN LABARRÈRE,1
FOURQUES-SUR-GARONNE,1
CAUMONT-SUR-GARONNE,1
LAPLUME,1
CASTELNAU-SUR-GUPIE,1
BIRAC-SUR-TREC,1
VILLEFRANCHE-DU-QUEYRAN,1
SAINT-PIERRE-DE-CLAIRAC,1
PUYMIROL,1
SAINT-JEAN-LE-COMTAL,1
SAINT-GRIÈDE,1
DAUSSE,1
SAINT-ELIX-THEUX,1
PANJAS,1
CASTELLA,1
BRETENOUX,1
LIGNY-LE-RIBAULT,1
REBRÉCHIEN,1
MONTRÉSOR,1
SAINT-MAURICE-SUR-FESSARD,1
SENNELY,1
TOURNON-SAINT-MARTIN,1
MÉRIGNY,1
CHANTEAU,1
HÉRÉPIAN,1
MÉNESTREAU-EN-VILLETTE,1
BEAULIEU-SUR-LOIRE,1
SIGLOY,1
LE PRADAL,1
CAMBURAT,1
SOUSCEYRAC-EN-QUERCY,1
LOUBRESSAC,1
LUNAN,1
LES JUNIES,1
SAINT-PIERRE-LAFEUILLE,1
ASSIER,1
AYNAC,1
BARGUELONNE-EN-QUERCY,1
JONCELS,1
LUSSAC,1
GRILLY,1
MOLAS,1
OBENHEIM,1
HEM-HARDINVAL,1
QUERRIEU,1
PIENNES-ONVILLERS,1
ROLLOT,1
DRUCAT,1
HATTENCOURT,1
RETHONVILLERS,1
BOUCHOIR,1
DAVENESCOURT,1
VERS-SUR-SELLE,1
GRIVESNES,1
QUIRY-LE-SEC,1
CHAMPIEN,1
EQUENNES-ERAMECOURT,1
POULAINVILLE,1
CANDAS,1
MAILLY-MAILLET,1
EPEHY,1
MONS-BOUBERT,1
SAINT-SAUFLIEU,1
ARVILLERS,1
ALLERY,1
BEAUVAL,1
MONCHY-LAGACHE,1
QUESNOY-LE-MONTANT,1
AULT,1
PONT-NOYELLES,1
GROUCHES-LUCHUEL,1
BOISMÉ,1
ACHEUX-EN-AMIÉNOIS,1
LA PETITE-BOISSIÈRE,1
VERNOUX-EN-GÂTINE,1
SAINT-MAXIRE,1
VOULMENTIN,1
CARNOY-MAMETZ,1
CAPPY,1
CERISY,1
MORLANCOURT,1
SAILLY-LE-SEC,1
VECQUEMONT,1
DREUIL-LÈS-AMIENS,1
BOUGAINVILLE,1
BOVELLES,1
BRIQUEMESNIL-FLOXICOURT,1
GUIGNEMICOURT,1
QUESNOY-SUR-AIRAINES,1
BETTENCOURT-SAINT-OUEN,1
DÉMUIN,1
DOMART-SUR-LA-LUCE,1
CHAUSSOY-EPAGNY,1
BUIRE-COURCELLES,1
EMBREVILLE,1
MÉNESLIES,1
WOIGNARUE,1
ALLONVILLE,1
FRIAUCOURT,1
O-DE-SELLE,1
PLACHY-BUYON,1
BÉTHENCOURT-SUR-MER,1
LA SALVETAT-BELMONTET,1
VERLHAC-TESCOU,1
BESSENS,1
DURFORT-LACAPELETTE,1
LACOURT-SAINT-PIERRE,1
GARGANVILLAR,1
VAREN,1
VAZERAC,1
TOURTOUR,1
LES SALLES-SUR-VERDON,1
LA MÔLE,1
POURCIEUX,1
AIGUINES,1
BARGEMON,1
SABLET,1
VISAN,1
SAINT-PIERRE-DE-VASSOLS,1
SAUMANE-DE-VAUCLUSE,1
RUSTREL,1
MÉNERBES,1
PUYVERT,1
LE BERNARD,1
BOUILLÉ-COURDAULT,1
BOURNEAU,1
CURZON,1
CASTELFERRUS,1
BOURRET,1
ANGEVILLE,1
MONTCABRIER,1
NAMPS-MAISNIL,1
SERVIÈS,1
MONTANS,1
SÉRÉNAC,1
FLORENTIN,1
POULAN-POUZOLS,1
DONNAZAC,1
MILHARS,1
PENNE,1
ANGLÈS,1
SAINT-SALVY-DE-LA-BALME,1
SAINT-PAUL-CAP-DE-JOUX,1
MAS-GRENIER,1
BLAN,1
LES CAMMAZES,1
LESCOUT,1
SAINT-AFFRIQUE-LES-MONTAGNES,1
VIVIERS-LÈS-MONTAGNES,1
MOULAYRÈS,1
TANUS,1
MIRANDOL-BOURGNOUNAC,1
LABESSIÈRE-CANDEIL,1
GOUDOURVILLE,1
LÉOJAC,1
COMBRAND,1
BÉCELEUF,1
CARENNAC,1
HAUTOT-SUR-SEINE,1
HATTENVILLE,1
HAUSSEZ,1
ANNOUVILLE-VILMESNIL,1
ECRAINVILLE,1
BARDOUVILLE,1
BERVILLE-SUR-SEINE,1
EPINAY-SUR-DUCLAIR,1
LE MESNIL-SOUS-JUMIÈGES,1
BAROMESNIL,1
SAINT-AUBIN-LE-CAUF,1
